State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
MT,41,778,904-2355,no,no,0,8.955316900122284,3,7.059476093313954,7.579563178531454,0,7.758551937042788,1.903714868349899,150,5.5460832003114025,4.068554780189314,6,6.752699547920503,6,True.
GA,179,716,408-3977,no,yes,400,10.292922650358886,4,4.717806175686388,5.463122885055424,1,9.549097788724648,3.723713369700555,100,6.186549366240898,4.507743799724453,6,6.994849894609477,4,True.
SD,14,836,553-2233,yes,no,0,3.3391551988419703,3,7.547768425451109,3.546650156358998,9,2.457913902944516,5.1878197214965045,250,5.530668076124817,5.618847930919344,2,1.5692284752644388,7,True.
SD,134,836,873-6442,no,yes,600,7.349824208646677,5,4.743687259538721,6.042199628172543,0,7.046726772471274,3.6053874643389854,200,5.539828740367152,5.96780945196933,6,6.264180150389318,4,True.
NC,13,786,598-1303,no,no,0,10.84621558951322,1,7.575441325666767,7.32552590112552,0,7.775536484021249,3.849630032828593,200,5.507234750615468,5.635285696398918,7,7.110883276120202,3,True.
AZ,15,659,520-3020,yes,no,0,9.658070112884396,5,6.166767486361083,6.392121460977968,5,6.66788762242212,6.639217158487199,150,5.551476852078752,5.892470863806174,7,6.394297417394501,2,True.
OR,80,798,780-1288,yes,yes,300,3.023110853635402,2,2.899922748949546,9.97773030300539,4,3.95563016624722,0.917611171429165,350,6.983154176009405,4.887405390547447,4,3.21484356590648,10,True.
AZ,47,659,684-8675,no,yes,200,8.855880873332636,0,6.507533880747275,5.865391059342447,1,7.743404797139109,2.4459082796421168,250,7.209720228399474,4.92305460937951,4,4.696476385695865,7,True.
RI,67,827,944-9932,no,yes,300,9.554013224435316,2,7.805230816771925,7.71991188674696,1,6.934224347944528,2.4500520904081147,250,6.230939400659388,3.9627777695926953,7,5.432803494141763,5,True.
AK,89,657,427-2950,yes,no,0,8.811833975637647,2,6.247925075983666,6.809844233197136,0,7.548904940701719,3.2720583792984548,200,6.077129530750256,5.0272353654744855,5,6.531798743904155,5,True.
OH,146,797,964-8596,yes,no,0,10.109673987997196,5,6.710449340000516,6.795247758541784,3,6.927511277147249,4.4529727482861645,150,6.436334375352886,5.571256869986574,7,3.931021732810706,5,True.
TX,183,848,689-1314,no,yes,200,8.664835770618737,2,5.703892815684132,6.1668315041200135,0,5.920338495910976,1.9801373868088228,250,8.06763929918074,4.472742161997816,9,0.3484346066461574,8,True.
NM,45,787,628-5784,no,yes,200,8.771743552008395,3,6.992063744008474,5.498580645379011,0,6.900424886100529,2.0853479018513497,150,7.025209529931712,7.428783989637315,6,2.2940430901559177,7,True.
NH,130,787,160-4503,yes,yes,300,5.328548559465052,4,5.255174818601183,3.211886385708117,4,4.332379235572445,3.6722149045205184,150,7.591790591692258,5.652243115655117,4,0.0218590093495345,7,True.
AL,34,657,216-1521,no,yes,100,5.213287834375823,1,7.167369705761479,3.419685952184686,4,4.675524428593642,2.6867607339126947,200,6.897914188420294,4.019127135295842,3,0.8421201569955903,9,True.
CO,58,677,429-6077,no,yes,200,8.561468869874584,3,7.966555648006127,5.9843988195475735,5,6.1767034088241966,5.326330566038515,200,5.623302840255784,5.171208006345569,4,5.382089816963527,5,True.
MS,158,778,492-8357,yes,no,0,9.360441123216926,2,5.776825051275709,7.50647213491093,2,6.285192100975274,6.024413247666718,200,6.008437965596925,4.358744545357239,6,5.604204883460792,4,True.
AZ,126,659,274-4903,yes,yes,500,8.510751094589441,2,6.9340818120645,7.836173900725427,0,6.936660242500334,2.9963379286562386,200,4.527808601594469,5.654972243077375,6,8.735021894266657,4,True.
MD,5,776,850-8308,yes,yes,200,8.70828391579197,1,7.956726137966395,8.627271703675758,5,4.675451201847126,5.636551523948169,300,4.901546946669491,4.67349254438222,7,6.606534329147339,3,True.
OH,30,797,530-4352,yes,no,0,12.666006872126182,3,8.149556496613688,6.717565853837362,4,7.838693042082034,5.910634675127561,150,7.232763861271567,5.436369622490028,6,3.873131434964704,4,True.
MO,5,777,701-6029,yes,no,0,11.391123126948932,1,7.7780774364649075,6.893417270900895,3,8.082261998076856,5.788966076516507,200,4.183105880619121,5.340532657256883,8,9.465932471699883,0,True.
NY,68,788,277-5231,yes,yes,300,6.681022540231721,2,5.524527095983255,2.336733817789543,0,6.257225420188512,1.1043171678518102,100,7.967922330134099,5.6681930988506295,5,0.006299948338106,9,True.
MD,154,776,113-5190,yes,yes,400,6.728245344690383,3,6.951900364192137,7.587183608294632,3,4.338679295914839,4.529579767994252,250,5.473446270622389,4.826067995249327,5,4.967161730906255,6,True.
LA,98,766,641-4748,yes,no,0,12.39777839533178,7,6.175190036383562,6.488316644556145,0,9.859638967639896,4.36606083721149,0,6.176617062832102,6.634838064231982,7,7.50451485393301,3,True.
PA,171,806,306-5586,yes,yes,100,14.57474645229293,2,9.247029544338575,7.939352540713835,2,9.219296073236128,3.835861186241916,150,7.089302480547019,4.736003057667278,8,5.662373016397695,3,True.
AK,105,657,600-3967,yes,no,0,10.254886910986318,4,6.261717005866492,9.6230010596322,1,7.734426423494495,2.2160998524076723,250,6.978859081551264,5.029987001446467,7,5.357433093604234,6,True.
NM,153,787,494-8630,no,yes,200,6.078327180301837,1,6.455773922543875,7.02764363881892,2,5.238740729299748,2.9329193698644263,300,5.8784649443718,4.816962572167298,4,4.364521539384582,7,True.
IL,98,737,358-2790,yes,no,0,8.545983782729643,2,6.1501528892139055,2.7842541168334067,1,7.624293810300559,4.684992836323074,50,4.31581966898068,5.25645772461113,7,7.78600031130421,2,True.
MO,195,777,819-9618,no,yes,100,12.395279499846705,3,8.006905098896171,7.774962558123041,0,10.47117413381526,3.457246390714676,150,5.895372592283894,4.058253705182331,4,8.83661251528449,5,True.
AK,91,657,280-5681,yes,yes,800,6.140296422072401,5,3.518411677360191,4.9859024377569146,4,4.886969351563239,7.433492628187178,200,4.453256600233832,4.577823475409151,7,6.388951279617392,2,True.
TN,118,847,251-3733,no,yes,100,9.75364115707104,2,11.174936393513242,7.527515650653941,6,5.803112658761524,2.105801500398978,250,6.365127401139443,4.994269760593506,5,3.7511189267417326,6,True.
VT,165,868,562-4067,yes,yes,100,7.263150186694134,3,8.115226328304045,3.193539043424549,6,6.112373348246894,4.464342233981987,150,6.481412592730344,8.020742291660198,2,2.6199772491912605,7,True.
WY,122,878,706-2725,yes,no,0,8.157533378987726,4,6.141034067465435,3.4383260029950318,4,5.42141238858046,5.029133289654,50,6.307048509865132,4.612564428166222,7,2.051670111886109,5,True.
FL,153,707,455-9456,yes,yes,100,9.547135664104555,3,9.333902160162047,4.281478659043356,7,5.39334452393089,2.977235746983001,150,7.862291456120582,4.740941575673903,7,0.499742747376585,6,True.
HI,165,727,432-7749,no,no,0,12.265846789191102,3,8.259497726764467,7.35035115895528,5,7.650845855993236,5.8874478229252585,150,4.875519070725037,6.2601686715623215,8,8.620783914592675,0,True.
NE,169,786,722-1518,no,yes,300,6.636136592496654,3,6.166157690968571,6.380428757686161,3,4.607385983836369,4.762171943792103,200,4.957511508343693,4.849687015778396,7,3.865245569208186,6,True.
AZ,169,659,633-2098,yes,no,0,1.6405039776382293,4,4.526922810934496,7.265961067042324,5,2.58265620209757,6.3313773195665615,250,2.053751709206994,5.183379848040726,4,9.363542788318997,4,True.
NY,147,788,691-1707,no,yes,300,5.548207034465442,7,3.146216937916819,6.505268959158488,0,4.177865974990799,2.704532505568843,150,8.049224610486633,3.637354443291868,8,1.7507320025591149,10,True.
SD,24,836,918-8236,yes,yes,400,7.008522643706936,3,6.355488612171032,4.893563227989616,2,5.576847727466531,2.777740461246551,150,6.172131854893646,5.285883920865299,6,3.70223322446931,6,True.
ME,54,776,381-1126,no,no,0,5.1060387442246284,5,6.148449817849066,2.6418449074839296,8,3.429829045126236,5.778070193439941,100,5.065861636507819,4.37012009788737,7,1.8782880036857696,5,True.
SD,112,836,962-8757,no,yes,100,5.696946251273265,5,4.847369815078545,1.845976831078694,4,5.012192083517984,4.531485632635768,100,8.626121756849717,4.765412795510689,2,1.5209549427040834,9,True.
OH,138,797,595-6498,yes,no,0,9.499209021885328,4,6.557760707469018,7.704816937417655,1,7.470496380683889,4.082485992813528,200,6.646235175248201,5.004104629487656,4,6.015602973891802,5,True.
NY,160,788,707-1290,no,yes,500,3.838711395156078,4,3.498701105617131,6.62799613772778,0,4.31061245010651,5.589324311439604,150,3.754019955202617,4.775589941707383,5,6.115873131563337,7,True.
VA,176,866,875-3921,no,no,0,10.923908494071362,7,7.733891741551853,8.938584254155236,4,7.025284780180999,4.014275378521235,200,6.358539082330624,5.268067594480909,7,5.872328701178338,3,True.
MN,165,777,446-4000,yes,yes,300,8.772346470028378,6,7.947166186733209,7.697365173294918,3,6.446976684769675,2.389317725816584,200,7.334252601921577,3.469243619378319,4,3.66730108698333,8,True.
WV,144,878,822-9597,yes,yes,300,8.208166876622826,4,7.94908587475634,8.236819978041982,3,6.305248003798278,2.7752612429941883,200,4.645468607508053,2.572351662353517,6,6.7281516557752745,5,True.
NJ,150,787,182-1715,yes,yes,200,4.683427724728276,0,7.592225755055503,1.8940508030165644,4,4.15493818724896,3.760642468809857,100,5.094953242086306,5.802698095833771,4,2.3607187724301397,8,True.
SD,30,836,312-4646,no,yes,600,6.019068800639749,5,4.91435873654773,3.8577778679874206,4,5.041035698519054,5.796337705814914,100,4.282161411839523,7.982202055995373,7,4.832716090784577,3,True.
DE,55,686,563-9580,no,yes,400,8.622185648845228,6,5.322886821996124,7.412014075269695,1,6.310152425292285,4.142484912774503,150,6.777477791994157,4.022754618012881,7,4.090242678175764,6,True.
HI,103,727,653-9728,yes,yes,400,1.5486625538728522,2,3.684568970056665,4.381659712040992,0,2.839589844667087,2.625298821769051,200,5.675805840782568,3.581963803741053,4,1.9940124049784616,9,True.
OK,110,797,669-6171,yes,yes,500,9.046605203580484,6,5.544267431750371,4.968872812498554,2,7.255268331644736,4.134958886820154,100,6.19783021534514,4.080032475023814,7,4.380795118722824,4,True.
WI,131,877,579-5592,yes,yes,300,6.947259264662645,4,7.146597057167874,2.5551755267000797,3,6.463855454635039,3.996188453077711,50,5.863425429088432,3.441011550719136,3,3.748882144868718,7,True.
SD,96,836,545-9439,no,no,0,10.003299931179278,2,7.909929023430929,4.0535231037603845,3,7.443767281287009,5.272877931105255,50,4.647802315425169,6.544899771457667,6,7.064646294356347,3,True.
MI,96,777,559-7094,yes,yes,500,6.6792632307422615,6,3.780040427208696,4.922759195143118,3,4.43675979507748,4.654241636544478,150,8.187812532875283,4.908771353817163,7,0.7689715802539352,7,True.
NH,3,787,920-7640,yes,no,0,11.007545755305769,4,9.97287748506758,5.590855062547325,9,5.922537061946609,5.073471955162205,200,6.481092675643919,4.164216491390118,7,3.728988661359596,2,True.
ID,122,736,539-2693,no,yes,500,0.0811286789752054,2,0.0921211656585683,3.828035372769232,3,4.290961020971574,3.32985540161142,200,5.489728066073614,5.8722868554972765,2,3.228207496048297,10,True.
ME,156,776,647-7564,yes,yes,300,6.245060159227728,4,5.899054714319748,5.504851723151205,3,4.91398650675214,3.7583554308676246,150,6.853995272704557,2.456763400639169,4,2.108290227492992,8,True.
MI,89,777,468-6742,no,no,0,3.0329424311274904,4,4.326956143447147,0.5072382708428664,5,5.100175161932573,6.659860921240232,50,3.41376151337185,4.558845360382946,2,6.820232041600311,5,True.
NY,88,788,447-1784,no,yes,200,7.810888615987691,4,6.772454395373372,5.715443851435743,0,6.367329001244046,0.6603088031620654,150,8.279107302377762,6.386045818225925,5,0.8255746058564899,9,True.
KY,85,758,439-5006,no,yes,500,7.484257027874602,3,5.01290526904652,5.259528409265933,2,6.446376320223738,5.920287308436926,150,5.032955550383409,4.872018878397327,5,7.687190856316833,3,True.
DE,55,686,547-3973,no,yes,300,3.413915013150977,4,6.959675532885722,4.331199119215879,9,2.0336385182545245,5.8058942532026325,200,4.471695090550504,5.863371299049405,5,2.5385075408650284,6,True.
HI,170,727,766-2230,yes,yes,400,7.548639707984915,6,6.35257017692216,3.772460209056834,6,4.7819257396358905,5.09058225630338,50,6.626377525314842,5.285503391222552,6,2.074447212375584,5,True.
ND,59,786,493-3747,no,yes,100,13.427518667590649,4,8.496725300152885,5.917065406488955,5,9.582424880438806,6.104407979758987,100,5.811066135895214,6.05194877714223,6,7.784369551467622,1,True.
AR,127,658,570-9823,yes,yes,400,7.526318546400898,3,4.501648316118738,2.8669976051386983,0,8.174638687114454,4.714480597588896,50,5.829686930947081,6.081809102028246,3,6.530165351281277,4,True.
IL,37,737,180-6386,no,yes,300,8.431938200922199,1,8.089687603285242,8.94388740863301,2,6.752501557726143,5.195231770509104,300,3.0001402316375647,3.925115562641493,5,10.765319778629172,3,True.
OR,196,798,254-3930,yes,no,0,9.043328237429709,6,8.509023110010025,4.718994281774251,8,4.906457324388908,5.112439346342354,100,7.045321546446921,3.434343104298648,6,0.7894438147212268,6,True.
MA,103,776,367-1355,no,yes,500,6.331890634274239,5,5.2196419574326045,5.144128456963727,4,4.669585157644184,6.70176754743777,100,4.43114464797255,4.795799034954005,6,5.593437519761709,5,True.
PA,194,806,728-2280,no,no,0,7.880868494130075,6,6.057763538210805,5.925441152318005,3,6.243506405586074,4.822812780385616,100,5.794021291287118,5.852026356198511,5,4.647422950606964,6,True.
NJ,195,787,894-4910,yes,no,0,8.434602149460684,5,3.439226717132148,8.014080385649152,2,7.916184668943401,4.032909936973288,200,6.449484860843084,6.015855430372563,5,6.808915243211556,5,True.
HI,117,727,298-1338,yes,no,0,10.52530023401554,3,5.495751521934359,5.3797052355802935,0,9.209842936462673,6.030737256113159,50,4.002628140377556,5.7287649310818,6,11.093796239798536,1,True.
MS,186,778,385-4117,yes,no,0,6.189769387385377,4,5.974655130878046,8.860288308806403,2,4.854425834839577,2.5907212940908737,350,6.937313170326681,3.5406914791611426,4,3.341988231132505,8,True.
AZ,179,659,799-5419,no,no,0,9.772758495553468,5,9.149391657374704,7.06258316367673,10,5.263749104956582,6.325952688261735,250,5.059847475261124,5.364426952614298,7,6.481465396543951,1,True.
OH,43,797,247-5012,yes,yes,500,6.081426630671835,4,3.753138739826952,4.977499644355403,0,5.334073586458414,3.893821528813578,100,5.477936017362695,4.334747476331852,8,3.765526135733091,6,True.
AK,144,657,366-2150,yes,yes,200,8.341311159486626,5,8.283836727771927,5.460930524013461,6,5.241156048594717,4.078309443030046,100,6.141543258237542,4.145903918469839,6,3.1916797665078063,6,True.
AZ,158,659,855-9621,no,yes,500,7.298254886409708,3,5.67176575347181,5.817991301309587,3,5.6164463383652174,4.033698399652159,250,5.790088364989993,2.551051315665495,7,4.725605151737304,4,True.
MN,43,777,960-7646,yes,no,0,8.462440353293902,2,8.408187490647217,6.29242223009278,5,5.85242990456081,4.397269526713394,250,4.992320112753198,5.987930008150061,6,5.817463803963217,4,True.
IL,45,737,587-7771,yes,no,0,6.239181247765485,2,6.663515708108107,4.06335516675672,5,4.920287761247359,5.05798616595752,200,5.6870482305619925,3.662018371210353,4,3.5749793391722564,6,True.
AZ,83,659,528-5942,yes,yes,500,6.877787057871734,6,3.905946604653748,3.734535278132048,3,7.01478169297369,6.526461991128858,50,5.873952326353341,3.6837177967780246,2,6.377111250824825,5,True.
HI,122,727,318-7795,no,no,0,7.588822106645859,3,5.387170409334714,8.275747348234136,1,6.681100850343455,2.7407425611657272,200,4.64549179238068,5.364728786407608,7,7.684519577409071,4,True.
CA,140,676,203-3774,no,yes,200,7.675244868046407,3,8.429707635759016,9.61135727679194,1,5.851302593645294,1.445016279374402,300,5.608317883971695,5.762759036653928,4,6.376498518336205,7,True.
ND,140,786,875-7875,yes,yes,300,9.749438740516396,2,6.042860309148819,4.586405059700144,0,9.496738886107732,4.299905320387655,100,5.274837624182155,3.1637621363839745,4,8.564778071722145,3,True.
IL,154,737,514-1571,no,yes,700,7.427953175332171,3,4.848209126545891,6.025584202560159,1,6.559844488540373,4.506589763420177,200,4.495028769958044,5.401211507123969,8,7.588485959591489,2,True.
MN,34,777,306-9276,yes,yes,300,11.69470941113823,3,7.320245652818472,7.889778612736848,3,7.956936884636607,4.568714155864547,250,6.520622024244545,3.4515886151710697,8,6.319296410098529,2,True.
CA,183,676,674-2689,yes,no,0,12.707282922223945,0,9.693785923728308,7.6348001600109665,1,8.946591711177808,3.441328178725593,200,5.534458522143137,5.7034852119751305,7,7.684351779823973,3,True.
NJ,111,787,624-9174,yes,no,0,8.149336467715273,0,6.736026891850494,6.831249582061593,0,6.939856883039041,4.110448744486878,200,3.393769374562408,6.473339807920597,6,10.714833574788404,1,True.
UT,100,858,382-6880,yes,yes,600,9.225690074388575,4,3.883225977186747,6.779171531550484,2,6.663680386780753,2.7508851312453557,100,7.266733835935116,6.095137333883275,10,3.2811717141296297,5,True.
TN,175,847,929-9914,yes,yes,400,6.318962548212776,6,2.749696244931638,7.409583626762356,0,5.352155174930016,5.174406645145112,200,6.570392276089683,4.349656792680762,6,3.156160735353036,7,True.
WI,53,877,743-2212,no,no,0,7.293884548638882,3,6.985631800315767,5.668319104748457,4,5.231738817064199,4.788013381967448,200,5.009843429101269,4.624940765678914,6,4.728930087858594,5,True.
RI,68,827,830-3876,no,no,0,11.739680512041636,4,7.233038675043757,8.191454172162794,2,9.198501109838157,5.145162429154557,200,6.758068581585984,5.615428870505716,3,8.38464123170554,4,True.
AZ,41,659,491-4514,yes,no,0,9.15796375685828,5,5.912205026151879,8.76142870580166,0,7.679702147718768,3.1753896044810306,250,6.844623896940709,5.071654523173418,4,6.293445728690615,6,True.
CA,96,676,487-9148,yes,yes,600,6.972774445789129,5,5.249243698611602,3.0777547292678613,4,5.901907823965259,5.589640539376499,0,4.975629986222669,5.367477080614089,6,5.270863189462684,4,True.
LA,94,766,729-2144,no,no,0,13.380183608054448,6,7.092392492802555,7.339557163907445,1,9.947557894608384,3.9618902358985193,50,6.436614600881224,4.137923092026016,8,6.974346784574024,2,True.
ND,193,786,362-3993,yes,no,0,9.241247442152224,3,5.027616085256394,7.108794763982338,1,7.330276280278952,2.48755032941324,200,7.549035526854302,5.323133747697528,7,4.151339911718014,5,True.
MO,151,777,553-4310,no,yes,200,10.36017793307707,5,9.15596599078722,5.492516534130795,8,5.9039715376647255,5.442240639797797,100,5.885571427537423,4.896486333483818,7,3.838298683420516,3,True.
OK,164,797,822-4688,no,yes,300,12.390674621208166,5,7.578302446234877,6.387143948258391,3,8.177216433725246,4.7902455035883325,50,6.472151978281914,5.531653916447803,8,5.465323531758271,3,True.
RI,30,827,847-6231,no,yes,200,11.07018277271105,1,8.994648589880883,7.49799142753264,2,6.503742630980248,1.892266074957453,250,7.402155576003542,3.875264140478838,8,2.7516557038130736,5,True.
NY,64,788,106-8896,no,yes,300,6.763792156324043,2,6.611845782250768,5.765695054190154,1,5.971537235915799,2.6456347565465945,200,5.678271229673395,6.664466305167959,5,4.419957356452141,6,True.
CA,77,676,679-1809,no,yes,0,12.26364719035976,3,7.450267853631573,7.253640002452898,2,8.40845953790876,5.985299493562449,150,6.691817712336624,6.282906479813768,5,6.4034650399004285,4,True.
MD,108,776,985-7401,no,yes,400,6.410781706236582,3,6.627306006981112,3.3063903027659887,6,4.468963128374218,6.054546309153826,100,4.759467431229928,4.951441223503939,6,4.415980988814398,4,True.
CT,89,678,992-4568,yes,yes,0,11.719983448659642,4,8.04486542896263,6.741277997043958,1,7.338779095010022,1.787820349824348,100,9.092279043690244,4.1142360615874045,7,0.3635857408768537,8,True.
GA,29,716,393-5979,no,no,0,13.14788352355244,6,8.991565285291482,4.52788012915092,4,8.63703293156917,4.3279621013311065,0,6.986851032653664,5.111422622271299,7,3.910837921619788,4,True.
FL,161,707,464-4373,yes,no,0,2.790066829990537,2,6.886691383527299,3.70754701644569,5,3.020411575176825,3.6185664306731846,200,5.122122693139702,5.180132883502391,2,2.346109704916349,9,True.
AR,13,658,993-7536,no,no,0,7.622566021553839,1,8.238348750423544,7.749905978560909,0,7.1812033676468,0.9209117528410244,250,5.074202806513306,5.123613425694381,4,7.293050509935739,6,True.
AK,167,657,473-8992,yes,yes,500,5.209338459065022,3,4.582744309717276,6.116618203944463,2,3.765513612981498,3.479510442377805,250,6.530276687555791,5.360787462911032,7,2.224105637961276,6,True.
VA,40,866,134-8000,yes,yes,400,8.970443164881814,5,5.866311984832263,6.308113441961194,1,6.859790601320208,4.060251953224814,50,5.853099298919441,3.010550816029588,6,5.859072187118978,5,True.
OH,130,797,759-1021,yes,yes,300,4.7967352368415614,5,4.361004922611284,7.090931103100372,1,4.683380835571874,3.515216501678281,200,6.431907932880695,4.159869046656222,4,3.4150158943308213,8,True.
RI,166,827,665-3778,yes,yes,300,8.694017074913237,3,8.125619288321065,7.837555034307188,3,6.571083088523448,3.801885631262855,200,4.334030151725065,5.655599347512716,6,7.597572268280452,4,True.
NC,176,786,351-7247,no,no,0,9.941431796620009,1,7.819892458234293,8.892241277374866,3,6.143828122158016,5.014122774951334,300,6.0198622432404,5.946992541601019,6,4.8858901828740295,5,True.
OH,167,797,477-3850,yes,yes,600,9.122952799866834,7,3.7686033116555167,4.342249043452117,1,8.240263758656335,6.37726648564597,0,5.455340771297884,5.246051590479758,6,7.26013316670985,3,True.
PA,105,806,326-7750,yes,yes,300,6.768772255954161,4,4.818049502713915,4.47650341618037,1,6.676025719078703,4.883675250065848,100,6.046135129845384,4.679403262934788,3,4.950032557233286,7,True.
AR,158,658,155-1229,no,no,0,10.741111076944646,1,6.68657728517192,4.713233843234059,0,9.035431094716024,3.390003276074637,100,5.479481310250212,4.983406809861281,7,6.964787002740418,3,True.
MT,62,778,282-3044,no,yes,200,9.340109935820298,3,8.912870184907153,7.837501790351053,6,4.597244331643482,3.7945424617242063,250,6.531026279572176,4.87484618033474,8,2.891452127114486,4,True.
RI,56,827,439-4008,yes,yes,300,6.97155614565255,2,5.221181609834202,4.954027245538266,1,5.473739761229215,3.810462716863002,150,6.77815390822373,3.755740942207232,6,2.4022203805896685,7,True.
MO,1,777,355-8945,yes,yes,300,6.797308953034942,2,6.589842096961201,5.10949384475386,3,5.816017179046923,3.9058512390247992,250,6.001223506083456,3.750798830063756,4,4.419114951027949,5,True.
CT,169,678,339-8503,no,yes,300,7.452398277438684,4,4.107306211110068,5.2599569844715255,1,6.505561106565352,5.199776948670089,100,6.587687060531752,4.853721942642823,4,4.497493025332752,6,True.
MI,61,777,276-7814,no,no,0,3.494078525262246,3,4.708389388809407,9.204946470753583,1,3.0589924856705903,3.394584511261094,350,4.081619532234012,4.550990317849642,7,5.17723575713707,6,True.
DE,114,686,289-2392,yes,no,0,13.04089159244152,0,9.882028152787386,6.314255027542286,4,8.092429801503975,3.8502470393304407,200,7.51402490249558,4.684883628251174,6,3.9511568911375816,4,True.
GA,93,716,608-9836,no,no,0,9.014322685672902,5,5.959888017825255,8.371126630879356,2,6.949688128325969,6.167204208147769,200,4.070237626164838,6.662348118665473,6,9.0515453166134,3,True.
SC,109,836,847-6526,no,no,0,7.196086664424229,2,5.998158260000847,5.322631401383038,0,7.366522147213688,2.214887010193051,200,6.043816167242452,4.490679011541526,4,5.404508051475983,6,True.
VT,116,868,163-6289,yes,yes,300,6.4486334025787,2,3.2280522267278253,2.1448700762987003,0,6.559478690850822,6.3420649090724766,50,7.036358227187086,6.258801404077131,2,2.925677635628055,7,True.
KY,61,758,581-9333,yes,yes,400,9.045879903160465,6,6.46457826011898,6.999133321067955,7,5.944698490042354,7.845126670717937,100,3.967454560748769,4.369371252499726,7,7.724923182477463,1,True.
MO,78,777,370-8999,no,no,0,8.816669055862508,1,5.910757467725524,6.996069427933752,1,5.851403819478282,1.4473770599123204,250,8.88301302916672,5.47025189448889,7,0.1125996078530331,8,True.
IN,183,737,329-2034,yes,yes,200,5.176225194020424,2,6.817612561701978,3.9397690006271433,4,3.5588817936316985,3.023734629206869,200,6.539641680835989,7.040878496826133,6,0.0427828949548239,8,True.
MN,19,777,707-3211,no,no,0,6.641731032108063,3,4.3034427211967206,7.212293264645025,0,6.5202622637974805,2.1563889425118306,300,7.278429743930358,3.22593343459046,5,3.917561562586404,7,True.
ND,83,786,340-9669,no,no,0,7.568910457161476,1,6.147121097916288,4.1905430230894805,1,6.382223768726763,4.355836787294552,150,6.678203145407178,5.984610149660307,3,3.029715933619591,7,True.
AZ,131,659,760-1600,yes,yes,100,10.249510802406,4,8.29431875649533,8.00744283403474,2,6.28789022970134,2.593753888550564,200,7.322499208469433,5.298587247295881,7,2.4876481213054644,7,True.
AR,190,658,939-5166,yes,yes,400,9.715114765599004,3,6.795374161529427,7.262588757111223,0,6.983240794705766,3.960851726189136,150,5.43907640090973,7.06786291188859,7,6.5227011573135485,4,True.
NY,100,788,101-8787,yes,no,0,8.200126375682073,3,5.567052248494227,5.716032177692688,3,6.1391300048774,6.233200036263508,150,5.179292184061615,5.423437778401853,6,6.433898550110409,3,True.
CT,50,678,579-4688,no,no,0,8.819356284107055,6,5.827639378919849,7.009942544589213,3,6.016638626249269,3.495591766122378,150,7.480534103971768,3.657800981227648,7,2.4593622321381408,5,True.
WV,45,878,257-2753,yes,yes,400,7.731493775183104,2,5.032264377931174,7.360375812486479,2,7.9279761295590205,4.007538287225745,150,4.300136210330908,5.173537335489105,4,10.014408062155624,4,True.
OK,12,797,701-5082,yes,yes,400,1.782133497551531,4,3.482429551530232,5.53567741669365,1,3.8912289006090046,3.976959367930391,250,4.8704666847271305,3.429219002004799,2,4.459203857992436,8,True.
IN,151,737,167-2198,yes,yes,200,9.70886615300807,5,6.939443202762607,9.963922300740611,2,6.140914699588294,3.5532291791774,250,7.329226964352605,6.095328719780429,6,4.458047430133904,6,True.
TX,164,848,507-5289,yes,no,0,2.61049530736773,3,5.116240418680832,5.526641753587683,4,3.4986274891784404,4.316305450576182,300,5.131014565129698,5.410563634699841,2,3.8785406232753536,8,True.
DE,136,686,548-6543,no,yes,300,9.884423838629903,5,6.887731310812091,7.408288848508382,3,7.055772349033685,4.94947407687876,200,5.9883224288873125,5.222575023182912,6,5.264111382854115,4,True.
NJ,65,787,691-8137,yes,yes,0,9.38470267564121,1,8.264227427724508,9.670224334475646,0,7.586691491875101,2.5396162862412304,250,5.413473822971473,4.2081490484384165,4,7.8650716444746,7,True.
AZ,97,659,701-8764,no,yes,400,9.773055661204625,4,6.80719690236311,6.807786617435488,3,7.342709786706951,4.544128379799456,200,5.151350705660396,6.844155765873975,8,6.674364575563372,2,True.
NE,108,786,771-9324,yes,yes,300,6.949113754880219,4,7.700329838468121,5.080161131908185,6,4.909694799703953,5.071816670742178,200,5.528941013366479,5.206522913840251,4,3.630172651323045,6,True.
AZ,77,659,970-1292,yes,no,0,7.236756530360315,5,5.588155287125785,7.881924945117065,3,5.804285130612788,4.095271931107209,250,6.883144047332888,5.563681512695425,3,5.097482171069883,6,True.
OR,5,798,706-3958,yes,yes,200,10.580045495796496,1,8.146653787523217,6.858447846408481,0,8.407461036880365,3.1479300023993284,150,5.64688517722639,4.895890613090985,4,8.175903018425247,4,True.
OR,165,798,120-2210,yes,yes,300,7.91318081389918,6,5.982119009098664,7.5204586075761135,4,5.684064113702859,5.750624960458452,150,4.893525759813854,6.044811019368803,6,5.900668920862069,5,True.
NM,88,787,844-5023,no,no,0,6.113782104493332,6,2.7829091076636514,4.039714256237927,0,7.851211254284937,5.870314487619337,0,5.51626653833889,2.980685779717734,1,7.161058785478162,6,True.
NE,10,786,398-5793,no,no,0,4.723670223478733,3,5.8527808635611125,6.384771956215612,1,4.4661897720996695,1.9194153683739532,250,5.8852335877867015,5.026807518948574,5,3.1813107717154265,8,True.
